"_id",address,area,direction,price,region,rooms,title,traffic
5cd8fd2166ce8e8c50665f3e,高新园区-七贤岭-谷歌里,70,"朝南北
            ",1950,高新,2室2厅,整租 谷歌里两室精装家电齐全干净整洁温馨有钥匙看房拎包即住,距1号线河口站约1063米。
5cd8fd2166ce8e8c50665f3f,高新园区-七贤岭-中铁诺德滨海花园,108,"朝南北
            ",3000,高新,3室2厅,整租 中铁诺德滨海花园 三室精装家电齐全干净整洁有钥匙看房即住,
5cd8fd2166ce8e8c50665f40,高新园区-软件园-由家村小区,15,"朝南
            ",699,高新,2户合租,押一付一 限女生包网可做饭 数码广场软件园杨树街东财万达广场,距1号线学苑广场站约1020米。
5cd8fd2166ce8e8c50665f41,高新园区-万达广场-万达海公馆,187,"朝南北
            ",12000,高新,3室2厅,高新园区万达海公馆豪华装修海景品牌家具享受生活万达广场,
5cd8fd2166ce8e8c50665f42,高新园区-软件园-东方圣克拉,82,"朝南
            ",3800,高新,2室2厅,理工陪读 看房方便 有钥匙 精装修拎包可住,
5cd8fd2166ce8e8c50665f43,高新园区-软件园-新新园,19,"朝北
            ",1099,高新,2户合租,押一付一 限女生包网近软件园数码广场东软学院理工大学绘春街,
5cd8fd2166ce8e8c50665f44,高新园区-万达广场-MINI印象,51,"朝南
            ",2100,高新,1室1厅,急租 mini印象一室精装家电齐全干净整洁温馨近地铁看房拎包即住,距1号线七贤岭站约328米。
5cd8fd2166ce8e8c50665f45,高新园区-万达广场-新科花园,117,"朝南北
            ",4500,高新,3室2厅,高新园区万达旁腾飞园区河口软件园精装三室新科花园近地铁车站,距1号线七贤岭站约213米。
5cd8fd2166ce8e8c50665f46,高新园区-小平岛-香岛丽湾,90,"朝南北
            ",2800,高新,2室2厅,高新园区小平岛入口香岛丽湾精装两室价位低户型好有钥匙近地铁,距1号线河口站约597米。
5cd8fd2166ce8e8c50665f47,高新园区-万达广场-坦城,65,"朝南北
            ",2299,高新,2室2厅,急租 坦城两室精装家电齐全干净整洁温馨近海事大学看房拎包即住,
5cd8fd2166ce8e8c50665f48,高新园区-软件园-大华锦绣华城,75,"朝南北
            ",2400,高新,2室2厅,数码广场理工北门软件园 大华锦绣华城 2400南北两室干净又便宜,
5cd8fd2166ce8e8c50665f49,高新园区-七贤岭-海逸诺丁山,130,"朝南北
            ",4300,高新,3室2厅,高新园万达广场精装三室价位低户型好诺丁山随时看腾飞园区河口园,
5cd8fd2166ce8e8c50665f4a,高新园区-凌水-名仕智慧谷,90,"朝南北
            ",2999,高新,2室1厅,急租 名仕智慧谷 两室南北通透家电齐全干净整洁温馨有钥匙随时住,距1号线七贤岭站约1154米。
5cd8fd2166ce8e8c50665f4b,高新园区-七贤岭-嘉创E人国际,50,"朝南
            ",2350,高新,1室1厅,整租 嘉创E人国际 1室1厅精装修 近万达广场,距1号线七贤岭站约375米。
5cd8fd2166ce8e8c50665f4c,高新园区-七贤岭-海创半山壹号,15,"朝南
            ",999,高新,4户合租,押一付一 不收任何费用 限女生 七贤岭 腾飞园区 谷歌里,
5cd8fd2166ce8e8c50665f4d,高新园区-软件园-新新园,30,"朝南
            ",1350,高新,2户合租,押一付一 限女生包网软件园数码广场理工大学软件中心杨树东街,
5cd8fd2166ce8e8c50665f4e,高新园区-凌水-东电小区(高新园区),56,"朝东北
            ",2200,高新,1室0厅,高新园区 一室精装小公寓 高楼层 装修采光好 拎包即住,距1号线学苑广场站约629米。
5cd8fd2166ce8e8c50665f4f,高新园区-七贤岭-中铁诺德滨海花园,42,"朝南
            ",2200,高新,1室0厅,整租 中铁诺德滨海花园 精装修1室 2200元,
5cd8fd2166ce8e8c50665f50,高新园区-七贤岭-谷歌里,65,"朝南北
            ",2299,高新,2室2厅,急租 谷歌里 近腾飞 东软两室南北通透干净整洁温馨家电齐全即住,距1号线河口站约1063米。
5cd8fd2166ce8e8c50665f51,高新园区-七贤岭-第8区,95,"朝南北
            ",2899,高新,2室2厅,急租 第8区两室精装 家电齐全干净整洁温馨 有钥匙随时看房拎包住,距1号线七贤岭站约1150米。
5cd8fd2166ce8e8c50665f52,高新园区-七贤岭-中铁诺德滨海花园,48,"朝南
            ",1900,高新,1室1厅,急租 中铁诺德滨海花园 一室精装地热南向空调家电齐全有钥匙即住,
5cd8fd2166ce8e8c50665f53,高新园区-万达广场-龙湖星海彼岸,106,"朝南北
            ",4400,高新,3室2厅,高新园万达广场旁精装三室龙湖星海彼岸封闭小区随时看地铁口好房,距1号线七贤岭站约446米。
5cd8fd2166ce8e8c50665f54,高新园区-万达广场-MINI印象,51,"朝南
            ",2000,高新,1室1厅,急租 mini印象 家电齐全干净整洁温馨有钥匙随时看房拎包即住随时,距1号线七贤岭站约328米。
5cd8fd2166ce8e8c50665f55,高新园区-万达广场-菁英汇,45,"朝南
            ",2400,高新,1室1厅,整租 菁英汇 1室1厅精装修 近万达广场,距1号线七贤岭站约506米。
5cd8fd2166ce8e8c50665f56,高新园区-七贤岭-中铁诺德滨海花园,45,"朝南
            ",1999,高新,1室1厅,创联地产 中铁诺德滨海花园 南向精装 家电齐全 看房随时 拎包即,
5cd8fd2166ce8e8c50665f57,高新园区-凌水-百合山庄,70,"朝南北
            ",2100,高新,2室2厅,高新园区大有百合山庄上下的房子精装两室有钥匙近车站市场实拍,
5cd8fd2166ce8e8c50665f58,高新园区-七贤岭-山海一家,18,"朝南
            ",1099,高新,3户合租,押一付一 不收任何费用 限女生可做饭包网 七贤岭 腾飞园区,距1号线河口站约729米。
5cd8fd2166ce8e8c50665f59,高新园区-数码广场-学清园,120,"朝南北
            ",4200,高新,3室2厅,高新园区数码广场软件园旁双语前精装三室学清园价位低随时看好房,距1号线学苑广场站约964米。
5cd8fd2166ce8e8c50665f5a,高新园区-万达广场-东盛启城,43,"朝东
            ",1999,高新,1室1厅,创联地产 东盛启城 精装一室 家电齐全 看房随时 真实待租,距1号线七贤岭站约639米。
5cd8fd2166ce8e8c50665f5b,高新园区-万达广场-奥泰因特摩尔,54,"朝北
            ",2800,高新,2室1厅,整租 因特摩尔 精装修 2室1厅 2800元,距1号线七贤岭站约424米。
5cd8fd2166ce8e8c50665f5c,高新园区-七贤岭-家豪圣托里尼,46,"朝南
            ",1900,高新,1室1厅,急租 圣托里尼 第8区一室精装家电齐全干净整洁温馨有钥匙随时看,距1号线七贤岭站约1131米。
5cd8fd2166ce8e8c50665f5d,高新园区-万达广场-坦城,70,"朝南
            ",2300,高新,2室2厅,整租 坦城 两室精装近海事大学陪读家电齐全拎包即住干净整洁,
5cd8fd2366ce8e8c50665f5e,高新园区-七贤岭-海创谷歌里,58,"朝南北
            ",2300,高新,2室1厅,谷歌里 2室1厅 2300元,距1号线河口站约1063米。
5cd8fd2366ce8e8c50665f5f,高新园区-万达广场-菁英汇,63,"朝南
            ",2100,高新,1室1厅,整租 菁英汇 1室1厅精装修 近万达广场,距1号线七贤岭站约506米。
5cd8fd2366ce8e8c50665f60,高新园区-小平岛-香岛丽湾,50,"朝南
            ",2000,高新,1室1厅,整租 ・ 香岛丽湾 1室1厅精装修 近腾飞软件园,距1号线河口站约597米。
5cd8fd2366ce8e8c50665f61,高新园区-万达广场-奥泰因特摩尔,98,"朝南北
            ",3199,高新,3室2厅,急租 因特摩尔三室精装近地铁 纳米大厦随时看房拎包即住干净整洁,距1号线七贤岭站约424米。
5cd8fd2366ce8e8c50665f62,高新园区-万达广场-奥泰因特摩尔,55,"朝南北
            ",2499,高新,2室1厅,整租 因特摩尔家电齐全整洁温馨近地铁交通便利地热空调拎包即住,距1号线七贤岭站约424米。
5cd8fd2366ce8e8c50665f63,高新园区-七贤岭-山海一家,50,"朝南
            ",1999,高新,1室1厅,急租、山海一家、东软腾飞旁近地铁站、有钥匙随时看房干净精装修,距1号线河口站约729米。
5cd8fd2366ce8e8c50665f64,高新园区-七贤岭-学府世家,8,"朝东南
            ",850,高新,2户合租,押一付一 限女生包网 可做饭 纳米大厦 万达广场腾飞园区 软件园,距1号线七贤岭站约390米。
5cd8fd2366ce8e8c50665f65,高新园区-万达广场-MINI印象,51,"朝南
            ",2099,高新,1室1厅,MINI印象地热南向空调家电齐全干净整洁温馨近地铁拎包即住有钥匙,距1号线七贤岭站约328米。
5cd8fd2366ce8e8c50665f66,高新园区-万达广场-菁英汇,86,"朝西南
            ",4000,高新,3室1厅,高新园区万达广场旁 菁英汇 3室 低价出租 看房方便,距1号线七贤岭站约506米。
5cd8fd2366ce8e8c50665f67,高新园区-软件园-文萃轩小区,70,"朝南北
            ",2400,高新,1室1厅,理工软件园附近 三室出租 价格优惠 多层四楼 急租,距1号线学苑广场站约1024米。
5cd8fd2366ce8e8c50665f68,高新园区-万达广场-菁英汇,76,"朝南
            ",3000,高新,2室1厅,高新园区万达广场旁 菁英汇 南向两室 低价出租 有钥匙 看房方便,距1号线七贤岭站约506米。
5cd8fd2366ce8e8c50665f69,高新园区-万达广场-芝麻街,67,"朝西南
            ",2400,高新,1室0厅,整租 芝麻街 1室精装修 2400元 近万达,距1号线七贤岭站约510米。
5cd8fd2366ce8e8c50665f6a,高新园区-七贤岭-家豪圣托里尼,66,"朝南
            ",2399,高新,2室2厅,创联地产 圣托里尼 两室精装 家电齐全 看房方便 拎包即住,距1号线七贤岭站约1131米。
