"_id",address,area,direction,price,region,rooms,title,traffic
5cd8e43366ce8e8aa4df69b7,沙河口-西安路-昌平小区,75,"朝南北
            ",2200,沙河,2室1厅,昌平小区 正规两室一厅 75平 家电齐全 拎包即住,距2号线西安路站约412米。
5cd8e43366ce8e8aa4df69b8,沙河口-和平广场-华业玫瑰东方二期,95,"朝南北
            ",5300,沙河,2室1厅,"华业玫瑰东方二期,精装修,家电齐全,拎包入住",距2号线西安路站约337米。
5cd8e43366ce8e8aa4df69b9,沙河口-兴工街-兴工街,60,"朝南北
            ",1800,沙河,2室1厅,西安路北昌平小区二室员工寝室,距1号线兴工街站约59米。
5cd8e43366ce8e8aa4df69ba,沙河口-南沙-幸福E家三期,61,"朝南北
            ",2100,沙河,1室1厅,幸福e家三期 出行方便 价格低 出行方便,距2号线交通大学站约1110米。
5cd8e43366ce8e8aa4df69bb,沙河口-马栏-益嘉广场,75,"朝南北
            ",3200,沙河,2室1厅,马栏 地铁口 益嘉广场 少有南北向 2室1厅精装修,距2号线马栏广场站约219米。
5cd8e43366ce8e8aa4df69bc,沙河口-春柳-车家村,35,"朝南
            ",1800,沙河,1室1厅,"春柳地铁站,拎包入住,精装一楼一室南向随时看",距1号线春柳站约411米。
5cd8e43366ce8e8aa4df69bd,沙河口-南沙-幸福E家五期,42,"朝南北
            ",2300,沙河,1室1厅,幸福E家五期.封闭小区.精装修,距1号线富国街站约961米。
5cd8e43366ce8e8aa4df69be,沙河口-西安路-昌平小区,55,"朝南北
            ",1800,沙河,2室1厅,西安路商圈 正规两室一厅 家电齐全 拎包即住 看房有钥匙,距2号线西安路站约412米。
5cd8e43366ce8e8aa4df69bf,沙河口-南沙-幸福E家五期,100,"朝南北
            ",4400,沙河,2室2厅,"幸福E家五期 低价出租,家电齐全,精装修",距1号线富国街站约961米。
5cd8e43366ce8e8aa4df69c0,沙河口-锦绣-锦虹北园,38,"朝北
            ",1300,沙河,1室1厅,"锦绣八一阳光精装修,家电齐全,近车站早市地铁,看房随时",距2号线虹锦路站约934米。
5cd8e43366ce8e8aa4df69c1,沙河口-马栏-观山蝶恋花,36,"朝西南
            ",1850,沙河,1室1厅,"马栏 观山蝶恋花 给自己一个家,温馨拎包入住!",距2号线马栏广场站约949米。
5cd8e43366ce8e8aa4df69c2,沙河口-锦绣-锦泉南园,62,"朝南北
            ",2100,沙河,2室1厅,锦泉南园 2室1厅 61平,
5cd8e43366ce8e8aa4df69c3,沙河口-马栏-观山蝶恋花,48,"朝东北
            ",2100,沙河,1室1厅,马栏 观山蝶恋花 1室1厅 精装修拎包即住 地热,距2号线马栏广场站约949米。
5cd8e43366ce8e8aa4df69c4,沙河口-西安路-君安国际大厦,85,"朝南
            ",4500,沙河,1室1厅,西安路君安国际大厦一室大开间精装修交通方便随时看房子有钥匙,距2号线西安路站约504米。
