20190522,高新园区,华录,独栋·冠寓,大连高新爱贤街店,116平米,8999
20190522,高新园区,华录,瑞丰园,2室1厅,65平米,2000
20190522,高新园区,华录,独栋·冠寓,大连高新爱贤街店,34平米,2309
20190522,高新园区,华录,独栋·冠寓,大连高新爱贤街店,50平米,2419
20190522,高新园区,华录,合租·招商兰溪谷,4居室,25平米,1200
20190522,高新园区,华录,合租·招商兰溪谷,4居室,25平米,1200
20190522,高新园区,华录,合租·招商兰溪谷,4居室,22平米,1100
20190522,高新园区,华录,山海一家一期,2室1厅,94平米,3000
20190522,高新园区,华录,合租·山海一家二期,4居室,178平米,1150
20190522,高新园区,华录,合租·昊宇山海湾,1居室,20平米,1500
20190522,高新园区,华录,合租·山海一家二期,5居室,25平米,1500
20190522,高新园区,华录,山海一家三期,2室1厅,69平米,2800
20190522,高新园区,华录,合租·君海阁,4居室,18平米,1350
20190522,高新园区,华录,合租·山海一家三期,5居室,18平米,950
20190522,高新园区,华录,合租·山海一家三期,5居室,25平米,1050
20190522,高新园区,华录,合租·华录园,5居室,15平米,750
20190522,高新园区,华录,合租·瑞丰园,4居室,26平米,1100
20190522,高新园区,华录,合租·华录园,5居室,19平米,900
20190522,高新园区,华录,合租·君海阁,5居室,16平米,850
20190522,高新园区,华录,合租·瑞丰园,5居室,15平米,1150
20190522,高新园区,华录,合租·瑞丰园,5居室,13平米,1050
20190522,高新园区,华录,合租·瑞丰园,5居室,15平米,1150
20190522,高新园区,华录,合租·华录园,4居室,25平米,900
20190522,高新园区,华录,合租·御府山海观,3居室,15平米,1300
20190522,高新园区,华录,合租·招商兰溪谷,5居室,20平米,1300
20190522,高新园区,华录,合租·华录园,5居室,21平米,950
20190522,高新园区,华录,合租·海创柒贤贡院,3居室,10平米,1000
20190522,高新园区,华录,合租·华录园,5居室,18平米,900
20190522,高新园区,华录,整租·宏都峰景,1室1厅,55平米,2350
20190522,高新园区,华录,瑞丰园,2室1厅,65平米,2200
20190522,高新园区,华录,合租·山海一家一期,3居室,12平米,1250
20190522,高新园区,华录,合租·山海一家三期,4居室,19平米,1400
20190522,高新园区,华录,合租·君海阁,4居室,16平米,1400
20190522,高新园区,华录,合租·昊宇山海湾,5居室,19平米,1200
20190522,高新园区,华录,合租·瑞丰园,3居室,22平米,950
20190522,高新园区,华录,合租·华录园,4居室,35平米,1050
20190522,高新园区,华录,合租·山海一家二期,5居室,16平米,1400
20190522,高新园区,华录,山海一家三期,2室1厅,87平米,3200
20190522,高新园区,华录,合租·华录园,4居室,20平米,800
20190522,高新园区,华录,山海一家一期,2室1厅,70平米,2600
20190522,高新园区,华录,合租·山海一家三期,5居室,25平米,1500
20190522,高新园区,华录,合租·山海一家三期,5居室,25平米,1200
20190522,高新园区,华录,合租·山海一家三期,5居室,20平米,700
20190522,高新园区,华录,合租·御府山海观,1居室,25平米,1350
20190522,高新园区,华录,合租·山海一家二期,5居室,13平米,1150
20190522,高新园区,华录,合租·华录园,4居室,40平米,1030
20190522,高新园区,华录,华录园,2室1厅,69平米,2400
20190522,高新园区,华录,合租·瑞丰园,3居室,15平米,900
20190522,高新园区,华录,合租·山海一家一期,4居室,15平米,1250
20190522,高新园区,华录,合租·瑞丰园,3居室,15平米,1000
20190522,高新园区,华录,合租·华录园,4居室,30平米,950
20190522,高新园区,华录,合租·瑞丰园,3居室,15平米,899
20190522,高新园区,华录,合租·华录园,4居室,30平米,900
20190522,高新园区,华录,合租·华录园,3居室,15平米,850
20190522,高新园区,华录,合租·招商兰溪谷,5居室,15平米,1150
20190522,高新园区,华录,合租·瑞丰园,5居室,15平米,750
20190522,高新园区,华录,合租·御府山海观,3居室,24平米,1450
20190522,高新园区,华录,合租·山海一家二期,5居室,20平米,1200
20190522,高新园区,华录,合租·华录园,3居室,10平米,1000
20190522,高新园区,华录,合租·君海阁,3居室,18平米,1400
20190522,高新园区,华录,合租·君海阁,3居室,16平米,1250
20190522,高新园区,华录,合租·瑞丰园,4居室,20平米,1180
20190522,高新园区,华录,合租·山海一家三期,5居室,20平米,1150
20190522,高新园区,华录,合租·宏都峰景,3居室,25平米,1450
20190522,高新园区,华录,合租·华录园,3居室,15平米,950
20190522,高新园区,华录,合租·昊宇山海湾,5居室,28平米,1000
20190522,高新园区,华录,合租·瑞丰园,3居室,15平米,950
20190522,高新园区,华录,合租·山海一家三期,3居室,15平米,1200
20190522,高新园区,华录,合租·山海一家一期,3居室,13平米,1100
20190522,高新园区,华录,合租·海创柒贤贡院,3居室,18平米,980
20190522,高新园区,华录,合租·海创柒贤贡院,3居室,25平米,1200
20190522,高新园区,华录,合租·宏都峰景,3居室,25平米,1200
20190522,高新园区,华录,合租·御府山海观,3居室,19平米,1350
20190522,高新园区,华录,合租·御府山海观,3居室,12平米,1300
20190522,高新园区,华录,瑞丰园,3室2厅,120平米,3300
