20190522,金州,碧海,东林世家,1室1厅,35平米,1500
20190522,金州,碧海,整租·碧海尚城,1室1厅,50平米,1200
20190522,金州,碧海,体育场小区,2室1厅,82平米,1300
20190522,金州,碧海,东林世家,2室1厅,35平米,1500
20190522,金州,碧海,东林世家,1室1厅,33平米,1700
20190522,金州,碧海,体育场小区,2室2厅,81平米,1600
20190522,金州,碧海,体育场小区,2室1厅,69平米,1300
20190522,金州,碧海,体育场小区,2室1厅,81平米,1500
20190522,金州,碧海,碧海尚城,5室3厅,327平米,14000
20190522,金州,碧海,整租·富达小区,2室1厅,75平米,1500
20190522,金州,碧海,安盛花园（金州）,2室2厅,86平米,2000
20190522,金州,碧海,东林世家,1室1厅,66平米,1800
20190522,金州,碧海,碧海尚城,2室1厅,95平米,2400
20190522,金州,碧海,整租·花园小区,2室1厅,60平米,1000
20190522,金州,碧海,安盛花园（金州）,2室1厅,107平米,1200
20190522,金州,碧海,安盛花园（金州）,1室1厅,38平米,1400
20190522,金州,碧海,东林世家,1室1厅,35平米,1600
20190522,金州,碧海,于洼小区,1室1厅,40平米,900
20190522,金州,碧海,花园小区,3室1厅,84平米,1600
20190522,金州,碧海,安盛花园（金州）,1室0厅,42平米,1300
20190522,金州,碧海,安盛花园（金州）,2室1厅,86平米,2000
20190522,金州,碧海,安盛花园（金州）,2室1厅,83平米,1600
20190522,金州,碧海,于洼小区,1室1厅,42平米,950
20190522,金州,碧海,东林世家,1室1厅,35平米,1800
20190522,金州,碧海,东林世家,1室1厅,35平米,1500
20190522,金州,碧海,整租·花园小区,2室1厅,73平米,1000
20190522,金州,碧海,碧海尚城,1室1厅,63平米,1600
20190522,金州,碧海,碧海尚城,1室1厅,46平米,1600
20190522,金州,碧海,整租·安盛花园（金州）,1室1厅,43平米,1200
20190522,金州,碧海,整租·朝阳小区,2室1厅,52平米,1100
20190522,金州,碧海,整租·碧海尚城,1室0厅,46平米,1300
20190522,金州,碧海,整租·碧海尚城,1室0厅,43平米,1200
20190522,金州,碧海,整租·碧海尚城,1室0厅,47平米,1300
20190522,金州,碧海,整租·碧海尚城,1室0厅,46平米,1200
20190522,金州,碧海,花园小区,1室1厅,57平米,800
20190522,金州,碧海,碧海尚城,1室0厅,43平米,1100
20190522,金州,碧海,整租·体育场小区,2室1厅,68平米,1300
20190522,金州,碧海,整租·朝阳小区,2室1厅,61平米,1300
20190522,金州,碧海,花园小区,2室1厅,61平米,1500
20190522,金州,碧海,体育场小区,2室2厅,92平米,1800
20190522,金州,碧海,碧海尚城,1室0厅,50平米,1300
20190522,金州,碧海,东林世家,1室1厅,35平米,1600
20190522,金州,碧海,碧海尚城,2室2厅,111平米,2400
20190522,金州,碧海,碧海尚城,2室0厅,70平米,1800
20190522,金州,碧海,碧海尚城,1室0厅,47平米,1500
20190522,金州,碧海,安盛花园（金州）,1室0厅,57平米,1500
20190522,金州,碧海,碧海尚城,2室1厅,61平米,1400
20190522,金州,碧海,安盛花园（金州）,2室1厅,83平米,2000
20190522,金州,碧海,东林世家,1室1厅,37平米,1600
20190522,金州,碧海,碧海尚城,1室0厅,40平米,1300
20190522,金州,碧海,体育场小区,1室1厅,41平米,1000
20190522,金州,碧海,体育场小区,2室1厅,61平米,1300
20190522,金州,碧海,花园小区,1室1厅,40平米,900
20190522,金州,碧海,东林世家,1室1厅,43平米,1400
20190522,金州,碧海,体育场小区,2室1厅,58平米,800
20190522,金州,碧海,碧海尚城,1室0厅,32平米,1100
20190522,金州,碧海,花园小区,2室1厅,69平米,1200
20190522,金州,碧海,安盛花园（金州）,1室1厅,61平米,1600
20190522,金州,碧海,湖畔嘉园,1室1厅,55平米,1300
20190522,金州,碧海,东林世家,1室1厅,35平米,1400
20190522,金州,碧海,安盛花园（金州）,1室1厅,39平米,1400
20190522,金州,碧海,花园小区,2室1厅,60平米,1100
20190522,金州,碧海,于洼小区,1室1厅,39平米,1500
20190522,金州,碧海,碧海尚城,2室2厅,111平米,2600
20190522,金州,碧海,东林世家,1室1厅,36平米,1300
20190522,金州,碧海,于洼小区,2室1厅,71平米,1400
20190522,金州,碧海,朝阳小区,2室1厅,67平米,1100
20190522,金州,碧海,花园小区,2室2厅,84平米,1200
