20190522,高新园区,学府,合租·翰林观海,5居室,25平米,1200
20190522,高新园区,学府,合租·翰林观海,5居室,22平米,1150
20190522,高新园区,学府,合租·弘基三期,4居室,14平米,750
20190522,高新园区,学府,凌源街,2室1厅,60平米,1700
20190522,高新园区,学府,整租·弘基三期,3室1厅,136平米,4100
20190522,高新园区,学府,文萃轩小区,5室3厅,154平米,4000
20190522,高新园区,学府,学府1+1,3室2厅,90平米,5600
20190522,高新园区,学府,弘基二期,3室2厅,119平米,4300
20190522,高新园区,学府,合租·翰林观海,4居室,19平米,900
20190522,高新园区,学府,合租·翰林观海,4居室,17平米,850
20190522,高新园区,学府,合租·弘基三期,3居室,25平米,1450
20190522,高新园区,学府,合租·弘基三期,5居室,8平米,800
20190522,高新园区,学府,合租·凌源街,3居室,15平米,950
20190522,高新园区,学府,合租·弘基三期,5居室,21平米,650
20190522,高新园区,学府,弘基二期,2室1厅,102平米,4000
20190522,高新园区,学府,合租·名仕乐居,4居室,21平米,1350
20190522,高新园区,学府,合租·弘基三期,4居室,16平米,1250
20190522,高新园区,学府,弘基二期,3室2厅,135平米,4800
20190522,高新园区,学府,合租·弘基三期,4居室,20平米,1100
20190522,高新园区,学府,合租·弘基三期,4居室,14平米,1050
20190522,高新园区,学府,合租·弘基三期,4居室,22平米,1299
20190522,高新园区,学府,合租·弘基三期,4居室,22平米,1400
20190522,高新园区,学府,合租·弘基二期,4居室,23平米,1250
20190522,高新园区,学府,合租·弘基二期,3居室,21平米,1050
20190522,高新园区,学府,合租·弘基二期,3居室,19平米,1380
20190522,高新园区,学府,合租·弘基二期,3居室,16平米,950
20190522,高新园区,学府,弘基一期,3室2厅,133平米,3800
20190522,高新园区,学府,合租·弘基二期,5居室,15平米,1100
20190522,高新园区,学府,合租·弘基三期,4居室,18平米,1200
20190522,高新园区,学府,合租·弘基二期,4居室,17平米,1250
20190522,高新园区,学府,合租·弘基二期,4居室,15平米,1000
20190522,高新园区,学府,合租·弘基二期,5居室,16平米,1250
20190522,高新园区,学府,整租·名仕乐居,2室1厅,68平米,2700
20190522,高新园区,学府,合租·弘基二期,3居室,15平米,1350
20190522,高新园区,学府,合租·弘基三期,4居室,15平米,1200
20190522,高新园区,学府,合租·弘基三期,4居室,23平米,1400
20190522,高新园区,学府,合租·弘基三期,3居室,20平米,1250
20190522,高新园区,学府,合租·凌源街,3居室,12平米,750
20190522,高新园区,学府,合租·弘基三期,3居室,11平米,1100
20190522,高新园区,学府,合租·名仕乐居,3居室,23平米,1150
20190522,高新园区,学府,合租·凌源街,1居室,40平米,1100
20190522,高新园区,学府,合租·弘基三期,5居室,17平米,950
20190522,高新园区,学府,合租·弘基三期,4居室,18平米,1200
20190522,高新园区,学府,文萃轩小区,2室1厅,61平米,2400
