20190522,开发区,红星海,红星海珑筑,4室2厅,170平米,12500
20190522,开发区,红星海,红星海二期视界,4室2厅,227平米,15000
20190522,开发区,红星海,红星海一期艺墅,3室2厅,173平米,8000
20190522,开发区,红星海,红星海一期城市别馆,2室1厅,112平米,7000
20190522,开发区,红星海,红星海五期青屿蓝,3室1厅,153平米,4600
20190522,开发区,红星海,红星海三期视界,3室1厅,140平米,7000
20190522,开发区,红星海,红星海二期果岭墅,4室2厅,235平米,18000
20190522,开发区,红星海,红星海三期境界,2室1厅,81平米,3000
20190522,开发区,红星海,红星海一期艺墅,2室1厅,104平米,5000
20190522,开发区,红星海,红星海二期视界,4室1厅,143平米,6000
20190522,开发区,红星海,红星海二期领墅,6室2厅,232平米,20000
20190522,开发区,红星海,红星海一期艺墅,3室1厅,143平米,10000
20190522,开发区,红星海,红星海一期艺墅,6室2厅,280平米,5500
20190522,开发区,红星海,红星海二期视界,3室2厅,145平米,5500
20190522,开发区,红星海,红星海一期原墅,4室2厅,279平米,25000
20190522,开发区,红星海,红星海五期海麓,2室1厅,110平米,5000
20190522,开发区,红星海,红星海一期原墅,4室3厅,344平米,26000
20190522,开发区,红星海,红星海珑筑,4室2厅,168平米,9000
20190522,开发区,红星海,红星海珑筑,4室1厅,170平米,8500
20190522,开发区,红星海,红星海一期城市别馆,2室1厅,115平米,4000
20190522,开发区,红星海,红星海五期海麓,3室2厅,140平米,12000
20190522,开发区,红星海,红星海时光的岸,2室1厅,94平米,3000
20190522,开发区,红星海,红星海时光的岸,2室2厅,86平米,5000
20190522,开发区,红星海,红星海五期海麓,3室2厅,130平米,6000
20190522,开发区,红星海,红星海四期城市别馆二号,2室1厅,87平米,3000
20190522,开发区,红星海,红星海三期视界,2室2厅,110平米,5100
20190522,开发区,红星海,红星海五期青屿蓝,2室1厅,90平米,2700
20190522,开发区,红星海,红星海五期青屿蓝,2室1厅,90平米,2600
20190522,开发区,红星海,红星海三期视界,2室1厅,109平米,4300
20190522,开发区,红星海,红星海三期视界,2室1厅,109平米,3800
20190522,开发区,红星海,红星海一期艺墅,2室2厅,101平米,3500
20190522,开发区,红星海,红星海一期艺墅,3室2厅,143平米,7100
20190522,开发区,红星海,红星海三期视界,3室1厅,109平米,4700
20190522,开发区,红星海,红星海一期艺墅,2室1厅,101平米,13000
20190522,开发区,红星海,红星海四期城市别馆二号,2室1厅,84平米,2500
20190522,开发区,红星海,整租·红星海四期城市别馆二号,2室1厅,87平米,3300
20190522,开发区,红星海,红星海三期境界,2室1厅,68平米,2100
20190522,开发区,红星海,红星海五期青屿蓝,2室1厅,89平米,2700
20190522,开发区,红星海,红星海一期艺墅,3室1厅,173平米,10000
20190522,开发区,红星海,红星海二期果岭墅,4室2厅,268平米,18000
20190522,开发区,红星海,红星海五期青屿蓝,3室2厅,128平米,2600
20190522,开发区,红星海,红星海五期青屿蓝,2室1厅,128平米,3750
20190522,开发区,红星海,红星海一期城市别馆,3室2厅,138平米,10000
20190522,开发区,红星海,红星海一期艺墅,3室2厅,173平米,8000
20190522,开发区,红星海,整租·红星海五期岚谷,2室2厅,77平米,2200
20190522,开发区,红星海,红星海二期堡藏,6室2厅,980平米,170000
20190522,开发区,红星海,红星海珑筑,4室2厅,141平米,11000
20190522,开发区,红星海,红星海五期岚谷,2室1厅,88平米,2700
20190522,开发区,红星海,红星海五期青屿蓝,3室2厅,128平米,3600
20190522,开发区,红星海,红星海五期岚谷,2室1厅,88平米,2500
20190522,开发区,红星海,红星海五期岚谷,2室2厅,88平米,2300
20190522,开发区,红星海,红星海三期郡墅,3室2厅,130平米,25000
20190522,开发区,红星海,红星海五期鼎墅,4室3厅,270平米,20000
20190522,开发区,红星海,红星海三期境界,2室1厅,81平米,3200
20190522,开发区,红星海,整租·红星海二期果岭墅,4室2厅,235平米,18000
20190522,开发区,红星海,红星海五期青屿蓝,3室1厅,128平米,4000
20190522,开发区,红星海,红星海一期原墅,4室3厅,345平米,30000
20190522,开发区,红星海,红星海三期视界,2室2厅,119平米,5500
